,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
0,202507012000,1.37426,1.37392,1.37406,1.37401,1512,m15,1,,,1.37406,1.37406,1.37406,0,0
1,202507012015,1.37483,1.37389,1.37473,1.37406,1031,m15,1,,1.0,1.3744061666666667,1.3744017,1.37439835,0,0
2,202507012030,1.37502,1.37447,1.3747,1.37473,1867,m15,1,,,1.3745107108478345,1.3745051366484469,1.3745009176360792,0,0
3,202507012045,1.3748,1.37413,1.37429,1.3747,1909,m15,1,,,1.3744498969663341,1.3744480832866852,1.3744465959054097,0,0
4,202507012100,1.37433,1.37338,1.37428,1.37429,47,m15,1,,,1.3744112412931166,1.3744117246237657,1.3744119307650633,0,0
5,202507012115,1.37431,1.37425,1.37425,1.37428,35,m15,1,,,1.3743796969740645,1.3743820047462736,1.3743835750736604,0,0
6,202507012130,1.37432,1.37422,1.37426,1.37425,151,m15,1,,,1.3743589946026045,1.3743624157678869,1.374364844806384,0,0
7,202507012145,1.37445,1.37422,1.37432,1.37426,246,m15,1,,,1.3743529100439331,1.3743563424818086,1.3743588390480501,0,0
8,202507012200,1.37468,1.37422,1.37442,1.37432,452,m15,1,,,1.3743625007477143,1.3743645988537858,1.3743661909127185,0,0
9,202507012215,1.37445,1.37409,1.37434,1.37442,711,m15,1,,,1.3743595181462076,1.374361673118379,1.3743633298851208,0,0
10,202507012230,1.37454,1.3743,1.37446,1.37434,756,m15,1,,,1.3743719890690806,1.374372504414164,1.3743730229730322,0,0
11,202507012245,1.37454,1.37425,1.3742699999999999,1.37446,1382,m15,1,,,1.3743600430100835,1.3743619608984077,1.3743634622182272,0,0
12,202507012300,1.37443,1.37412,1.37426,1.3742699999999999,608,m15,1,,,1.3743489106212212,1.3743521008177864,1.3743545139273907,0,0
13,202507012315,1.37436,1.37412,1.37435,1.37426,532,m15,1,,,1.3743490264278588,1.374351908703614,1.3743541479316153,0,0
14,202507012330,1.3746,1.37432,1.37456,1.37435,629,m15,1,,,1.3743705543838476,1.3743699934980764,1.3743698749710598,0,0
15,202507012345,1.37473,1.37435,1.37451,1.37456,985,m15,1,,,1.3743842689188313,1.37438160729202,1.3743800070317091,0,0
16,202507020000,1.37473,1.37429,1.37452,1.37451,2238,m15,1,,,1.3743971812482214,1.3743926061704208,1.3743896245715344,0,0
17,202507020015,1.37465,1.37418,1.37423,1.37452,1687,m15,1,1.0,,1.374381749463761,1.374380183062831,1.3743791695680332,1,0
18,202507020030,1.37463,1.37423,1.37453,1.37423,1297,m15,1,,,1.374395063834503,1.3743912187202152,1.3743886168784052,0,0
19,202507020045,1.37492,1.37447,1.37479,1.37453,1735,m15,1,,,1.374429658006888,1.374419615202486,1.374412725002208,0,0
20,202507020100,1.37503,1.3746099999999999,1.3749,1.37479,2394,m15,1,,,1.3744699279448183,1.3744527620709193,1.3744408593120883,0,0
21,202507020115,1.37523,1.37489,1.3752,1.3749,1470,m15,1,,1.0,1.3745311437660577,1.3745028306892313,1.3744830886042028,-1,0
22,202507020130,1.37523,1.37474,1.37492,1.3752,2183,m15,1,,,1.3745631305801052,1.3745300273125447,1.3745065523957285,0,0
23,202507020145,1.37502,1.37362,1.37385,1.37492,2967,m15,1,,,1.3745054920319826,1.3744868166299906,1.3744724492123874,0,0
24,202507020200,1.37393,1.3732199999999999,1.37368,1.37385,2898,m15,1,1.0,,1.3744398425535174,1.3744367669804256,1.374432568950215,1,0
25,202507020215,1.37424,1.37365,1.37423,1.37368,2135,m15,1,,,1.374423401071336,1.3744242266463245,1.3744226765515395,0,0
26,202507020230,1.37447,1.37417,1.37434,1.37423,1368,m15,1,,,1.3744169556459187,1.3744192255276741,1.3744187529771328,0,0
27,202507020245,1.37486,1.37433,1.37462,1.37434,1495,m15,1,,,1.3744324495797025,1.3744309112974922,1.374428046528203,0,0
28,202507020300,1.3751,1.37446,1.37492,1.37462,1795,m15,1,,1.0,1.3744692200406186,1.3744588475077362,1.3744501809911447,-1,0
29,202507020315,1.37504,1.37452,1.3746099999999999,1.37492,1505,m15,1,,,1.374479722984284,1.374467329320572,1.3744571950369628,0,0
30,202507020330,1.37484,1.37438,1.37443,1.3746099999999999,1384,m15,1,,,1.374476050434993,1.3744652694221144,1.3744560295870263,0,0
31,202507020345,1.37458,1.3739999999999999,1.37457,1.37443,1643,m15,1,,,1.3744829253286817,1.3744709578205903,1.3744608037566586,0,0
32,202507020400,1.37464,1.37442,1.37456,1.37457,937,m15,1,,,1.3744885169527647,1.3744757221736126,1.3744648692461379,0,0
33,202507020415,1.37458,1.37437,1.3745,1.37456,976,m15,1,,,1.3744893433885472,1.3744770028971078,1.3744662791899136,0,0
34,202507020430,1.37459,1.37434,1.37452,1.3745,1443,m15,1,,,1.3744915334228047,1.3744792408199553,1.374468392266747,0,0
35,202507020445,1.37456,1.37435,1.37438,1.37452,1411,m15,1,,,1.374483620513385,1.3744741409557177,1.374464982018781,0,0
36,202507020500,1.37456,1.37362,1.37377,1.37438,1798,m15,1,,,1.374433315097666,1.3744383911990647,1.3744386632644152,0,0
37,202507020515,1.37377,1.37331,1.37359,1.37377,1538,m15,1,,,1.3743742203072435,1.3743958097814855,1.3744070950147587,0,0
38,202507020530,1.37424,1.37352,1.37404,1.37359,1422,m15,1,,,1.3743509294798153,1.374378145279962,1.3743936734325561,0,0
39,202507020545,1.37406,1.37318,1.37364,1.37404,2638,m15,1,,,1.3743016417641616,1.3743418776629466,1.374366572131291,0,0
40,202507020600,1.37391,1.37323,1.37389,1.37364,2475,m15,1,,,1.3742732399161275,1.3743198933933671,1.3743497075803386,0,0
41,202507020615,1.37404,1.37344,1.37373,1.37389,2095,m15,1,,,1.3742359254372933,1.3742914627796676,1.3743281144016644,0,0
42,202507020630,1.37404,1.37228,1.37259,1.37373,2985,m15,1,,,1.3741233386357532,1.3742101886399831,1.3742684487970063,0,0
43,202507020645,1.37304,1.37192,1.3728,1.37259,3046,m15,1,,,1.374033168360823,1.3741433990084735,1.3742187619542685,0,0
44,202507020700,1.3728,1.37191,1.37249,1.3728,4997,m15,1,,,1.3739283987356368,1.374065723186573,1.374161076655694,0,0
45,202507020715,1.37259,1.37154,1.37182,1.37249,3218,m15,1,,,1.373785735871566,1.373961033076321,1.3740840052024097,0,0
46,202507020730,1.37211,1.37116,1.37152,1.37182,3206,m15,1,,,1.3736329080294891,1.3738480742037977,1.3740006877104602,0,0
47,202507020745,1.37174,1.37056,1.37057,1.37152,3068,m15,1,,,1.373426914251918,1.3736974445760823,1.3738906046151536,0,0
48,202507020800,1.37106,1.37029,1.37091,1.37057,2545,m15,1,,,1.373258103147149,1.373570216572267,1.3737961244425974,0,0
