,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,TriggerSell,TriggerBuy,ZoneOperationType
391,334,202408262315,1.11668,1.1166,1.11665,1.1166399999999999,291,m5,1,,,1.116435040987485,1.1162838536657556,0,1,0,0,BUY
392,335,202408262320,1.11667,1.11661,1.11667,1.11665,210,m5,1,,1.0,1.1164777608079424,1.11629899668126,1,-1,0,0,BUY
393,336,202408262325,1.11667,1.11656,1.11659,1.11667,197,m5,1,,,1.116498167933771,1.1163104085920448,1,0,0,0,BUY
394,57,202408262330,1.11661,1.1164100000000001,1.1164399999999999,1.11659,2936,m30,1,,,1.1163583218141648,1.1169844364141204,0,1,0,0,BUY
395,337,202408262330,1.11661,1.1165399999999999,1.11655,1.11659,237,m5,1,,,1.1165075919458127,1.1163198043461369,1,0,0,0,BUY
396,338,202408262335,1.11655,1.11645,1.11653,1.11655,275,m5,1,,,1.1165116661374832,1.1163280473235786,1,0,0,0,BUY
397,339,202408262340,1.1165399999999999,1.11647,1.1165200000000002,1.11653,392,m5,1,,,1.1165131813852134,1.1163355748888375,1,0,0,0,BUY
398,340,202408262345,1.11656,1.11647,1.11656,1.1165200000000002,332,m5,1,,,1.1165216938606293,1.1163443758840597,1,0,0,0,BUY
399,341,202408262350,1.11656,1.1164100000000001,1.1165200000000002,1.11656,564,m5,1,,,1.1165213858859693,1.116351263112165,1,0,0,0,BUY
400,342,202408262355,1.11653,1.11642,1.1164399999999999,1.1165200000000002,624,m5,1,,,1.1165065884521568,1.1163547429939409,1,0,0,0,BUY
401,343,202408270000,1.1165399999999999,1.1163,1.11645,1.1164399999999999,1334,m5,1,,,1.1164962996426735,1.1163584785667475,1,0,0,0,BUY
402,58,202408270000,1.11657,1.1162100000000001,1.1164,1.1164399999999999,5522,m30,1,,,1.1163658997207977,1.1169591285134053,0,1,0,0,BUY
403,344,202408270005,1.1165399999999999,1.1164,1.1165200000000002,1.11645,788,m5,1,,,1.1165006087985514,1.1163648127470225,1,0,0,0,BUY
404,345,202408270010,1.1165200000000002,1.1162100000000001,1.11624,1.1165200000000002,820,m5,1,1.0,,1.1164532253806332,1.1163599181247246,-1,1,0,0,BUY
405,346,202408270015,1.11634,1.1162100000000001,1.11634,1.11624,980,m5,1,,,1.116432638947791,1.1163591370210633,0,1,0,0,BUY
406,347,202408270020,1.1165,1.11626,1.11647,1.11634,888,m5,1,,,1.1164394318663744,1.1163634845927737,0,1,0,0,BUY
407,348,202408270025,1.11657,1.11639,1.1164,1.11647,712,m5,1,,,1.1164322624361245,1.1163649165707643,0,1,0,0,BUY
408,59,202408270030,1.1165100000000001,1.11592,1.1161,1.1164,6560,m30,1,1.0,,1.1163175540316863,1.1169220770411012,-1,1,0,0,BUY
409,349,202408270030,1.11647,1.1163299999999998,1.1164,1.1164,824,m5,1,,,1.1164263965386474,1.1163662923926607,0,1,0,0,BUY
410,350,202408270035,1.1165100000000001,1.11638,1.11647,1.1164,976,m5,1,,,1.1164343244407111,1.1163703593608976,0,1,0,0,BUY
411,351,202408270040,1.11647,1.11599,1.1160700000000001,1.11647,1174,m5,1,,,1.1163680836333092,1.1163585805534066,0,1,0,0,BUY
412,352,202408270045,1.11617,1.11602,1.11611,1.1160700000000001,1066,m5,1,,,1.1163211593363438,1.1163488322892343,0,1,0,0,BUY
413,353,202408270050,1.11617,1.11595,1.11601,1.11611,1424,m5,1,1.0,,1.116264584911554,1.1163355447390826,-1,1,0,0,BUY
414,354,202408270055,1.11617,1.11592,1.1161,1.11601,1096,m5,1,,,1.1162346603821809,1.1163263076842145,0,1,0,0,BUY
415,355,202408270100,1.11632,1.1159700000000001,1.1163100000000001,1.1161,1388,m5,1,,,1.116248358494511,1.1163256681667686,0,1,0,0,BUY
416,60,202408270100,1.11678,1.1159700000000001,1.11677,1.1161,7284,m30,1,,,1.1163998173322491,1.116915543994972,0,1,0,0,BUY
417,356,202408270105,1.11642,1.11622,1.11637,1.1163100000000001,1018,m5,1,,,1.1162704751318728,1.116327406671123,0,1,0,0,BUY
418,357,202408270110,1.11637,1.11606,1.11618,1.11637,1522,m5,1,,,1.1162540251078958,1.1163216260138695,0,1,0,0,BUY
419,358,202408270115,1.1164399999999999,1.11611,1.11639,1.11618,1340,m5,1,,,1.1162787478155511,1.1163243073482116,0,1,0,0,BUY
420,359,202408270120,1.11665,1.11639,1.11657,1.11639,1106,m5,1,,,1.1163317027581785,1.1163339423595242,0,1,0,0,BUY
421,360,202408270125,1.11678,1.11653,1.11677,1.11657,910,m5,1,,,1.1164113931657822,1.1163510426682908,0,1,0,0,BUY
422,361,202408270130,1.11677,1.1165100000000001,1.11671,1.11677,864,m5,1,,,1.1164656853174584,1.1163651194336262,0,1,0,0,BUY
423,61,202408270130,1.11706,1.1165100000000001,1.1169200000000001,1.11677,5108,m30,1,,1.0,1.1164943963727794,1.116915734705719,1,-1,0,0,SELL
424,362,202408270135,1.11687,1.11666,1.11685,1.11671,718,m5,1,,,1.1165355607142842,1.1163841343671796,0,1,0,0,SELL
425,363,202408270140,1.11694,1.11676,1.1169200000000001,1.11685,1070,m5,1,,,1.1166054587662326,1.1164051487156836,0,1,0,0,SELL
426,364,202408270145,1.117,1.1169200000000001,1.1169799999999999,1.1169200000000001,646,m5,1,,,1.116673557172372,1.1164276919135716,0,1,0,0,SELL
427,365,202408270150,1.11706,1.1169200000000001,1.11701,1.1169799999999999,928,m5,1,,1.0,1.116734728595577,1.1164505275347971,1,-1,0,0,SELL
428,366,202408270155,1.11706,1.11687,1.1169200000000001,1.11701,882,m5,1,,,1.116768414305472,1.1164689382274475,1,0,0,0,SELL
429,367,202408270200,1.11704,1.1168200000000001,1.1168200000000001,1.1169200000000001,690,m5,1,,,1.1167777935226593,1.1164827053613444,1,0,0,0,SELL
430,62,202408270200,1.11704,1.11657,1.1166200000000002,1.1169200000000001,4282,m30,1,,,1.1165172334697313,1.1169031228633828,1,0,0,0,SELL
431,368,202408270205,1.11685,1.1166,1.11666,1.1168200000000001,764,m5,1,,,1.116756376518539,1.1164896580949704,1,0,0,0,SELL
432,369,202408270210,1.1168,1.11666,1.11673,1.11666,784,m5,1,,,1.1167515807878956,1.1164990832712312,1,0,0,0,SELL
433,370,202408270215,1.11691,1.1167200000000002,1.1168799999999999,1.11673,804,m5,1,,,1.116774929735551,1.1165140211875149,1,0,0,0,SELL
434,371,202408270220,1.11691,1.11678,1.11683,1.1168799999999999,660,m5,1,,,1.116784942510905,1.1165264125177603,1,0,0,0,SELL
435,372,202408270225,1.11683,1.11657,1.1166200000000002,1.11683,580,m5,1,,,1.116754952963468,1.1165300826163171,1,0,0,0,SELL
436,63,202408270230,1.1168200000000001,1.1164,1.11681,1.1166200000000002,3640,m30,1,,,1.1165704638887444,1.1168991651400508,1,0,0,0,SELL
437,373,202408270230,1.11669,1.11657,1.1166200000000002,1.1166200000000002,736,m5,1,,,1.1167304160610192,1.1165336087893465,1,0,0,0,SELL
438,374,202408270235,1.11669,1.1165100000000001,1.11658,1.1166200000000002,702,m5,1,,,1.1167030676862886,1.1165354280530646,1,0,0,0,SELL
439,375,202408270240,1.11659,1.1164,1.11648,1.11658,780,m5,1,1.0,,1.1166625099251453,1.116533254403287,-1,1,0,0,SELL
440,376,202408270245,1.1166200000000002,1.11647,1.11658,1.11648,602,m5,1,,,1.1166475081205731,1.116535087564459,0,1,0,0,SELL
441,377,202408270250,1.11674,1.11657,1.11673,1.11658,388,m5,1,,,1.1166625066441054,1.1165427311914522,0,1,0,0,SELL
442,378,202408270255,1.1168200000000001,1.11667,1.11681,1.11673,432,m5,1,,,1.1166893236179043,1.1165532123239257,0,1,0,0,SELL
443,379,202408270300,1.1169,1.11679,1.11684,1.11681,286,m5,1,,,1.1167167193237395,1.116564458902269,0,1,0,0,SELL
444,64,202408270300,1.1169,1.1165,1.11659,1.11681,2910,m30,1,,,1.1165740159166588,1.11688606862944,1,0,0,0,SELL
445,380,202408270305,1.11689,1.1168200000000001,1.11683,1.11684,450,m5,1,,,1.1167373158103324,1.1165748722811513,0,1,0,0,SELL
446,381,202408270310,1.1169,1.1168,1.1168799999999999,1.11683,578,m5,1,,1.0,1.116763258390272,1.1165868380768078,1,-1,1,0,SELL
447,382,202408270315,1.1168799999999999,1.11668,1.1167,1.1168799999999999,410,m5,1,,,1.116751756864768,1.1165912758002698,1,0,0,0,SELL
448,383,202408270320,1.1167,1.11658,1.11658,1.1167,550,m5,1,,,1.1167205283439008,1.1165908336119297,1,0,0,0,SELL
449,384,202408270325,1.1166399999999999,1.1165,1.11659,1.11658,636,m5,1,,,1.1166967959177374,1.116590800921259,1,0,0,0,SELL
450,385,202408270330,1.11665,1.11653,1.11661,1.11659,640,m5,1,,,1.1166810148417852,1.1165915538264561,1,0,0,0,SELL
451,65,202408270330,1.11674,1.1165100000000001,1.11668,1.11659,3222,m30,1,,,1.11659328578411,1.1168773667480083,1,0,0,0,SELL
452,386,202408270335,1.11674,1.11661,1.11667,1.11661,522,m5,1,,,1.1166790121432788,1.1165946301475682,1,0,0,0,SELL
453,387,202408270340,1.11669,1.11661,1.11663,1.11667,540,m5,1,,,1.1166701008445008,1.1165960172008564,1,0,0,0,SELL
454,388,202408270345,1.1166399999999999,1.1165100000000001,1.11653,1.11663,610,m5,1,1.0,,1.1166446279636826,1.1165934282905674,-1,1,0,0,SELL
455,389,202408270350,1.11657,1.1165100000000001,1.11657,1.11653,340,m5,1,,,1.1166310592430129,1.1165925095339206,0,1,0,0,SELL
456,390,202408270355,1.1167,1.11657,1.11668,1.11657,570,m5,1,,,1.1166399575624653,1.1165959405331427,0,1,0,0,SELL
457,66,202408270400,1.11684,1.11668,1.11679,1.11668,4028,m30,1,,,1.1166290520569908,1.1168736884987809,1,0,0,0,SELL
458,391,202408270400,1.11683,1.11668,1.11681,1.11668,858,m5,1,,1.0,1.1166708743692897,1.1166043350233372,1,-1,0,0,SELL
459,392,202408270405,1.11684,1.11674,1.11674,1.11681,626,m5,1,,,1.1166834426657826,1.116609655219291,1,0,0,0,SELL
460,393,202408270410,1.11678,1.11668,1.11677,1.11674,628,m5,1,,,1.116699180362913,1.1166159432508047,1,0,0,0,SELL
461,394,202408270415,1.1168,1.11669,1.1167,1.11677,656,m5,1,,,1.1166993293878378,1.1166192395943626,1,0,0,0,SELL
462,395,202408270420,1.11676,1.11669,1.1167200000000002,1.1167,500,m5,1,,,1.116703087680958,1.1166231909833395,1,0,0,0,SELL
463,396,202408270425,1.11681,1.11671,1.11679,1.1167200000000002,760,m5,1,,,1.1167188899207838,1.1166297325142331,1,0,0,0,SELL
464,397,202408270430,1.11694,1.11679,1.1168799999999999,1.11679,582,m5,1,,1.0,1.1167481826624597,1.1166395469266337,1,-1,0,0,SELL
465,67,202408270430,1.11694,1.1167200000000002,1.11684,1.11679,3854,m30,1,,,1.1166674062739042,1.1168722742517978,1,0,0,0,SELL
466,398,202408270435,1.1169,1.11686,1.11686,1.1168799999999999,560,m5,1,,,1.1167685130874672,1.1166481921462077,1,0,0,0,SELL
467,399,202408270440,1.11694,1.11673,1.11674,1.11686,578,m5,1,,,1.1167633288897456,1.1166517924546036,1,0,0,0,SELL
468,400,202408270445,1.1168,1.1167200000000002,1.11679,1.11674,558,m5,1,,,1.1167681781825192,1.1166572123589291,1,0,0,0,SELL
469,401,202408270450,1.11686,1.11678,1.11683,1.11679,730,m5,1,,,1.1167794185129702,1.116663988345556,1,0,0,0,SELL
470,402,202408270455,1.1169,1.1168,1.11684,1.11683,846,m5,1,,,1.116790433328794,1.1166708907640648,1,0,0,0,SELL
471,68,202408270500,1.11724,1.1168200000000001,1.11697,1.11684,3904,m30,1,,1.0,1.1167224233683626,1.1168763654798424,1,-1,0,0,SELL
472,403,202408270500,1.11715,1.1168200000000001,1.11714,1.11684,880,m5,1,,1.0,1.116853990905377,1.11668928720645,1,-1,0,0,SELL
473,404,202408270505,1.11724,1.11706,1.11713,1.11714,1010,m5,1,,,1.1169041743771266,1.116706570062688,1,0,0,0,SELL
474,405,202408270510,1.11719,1.1170799999999999,1.1170799999999999,1.11713,644,m5,1,,,1.1169361426721949,1.1167212143752483,1,0,0,0,SELL
475,406,202408270515,1.11709,1.1169,1.11696,1.1170799999999999,394,m5,1,,,1.116940480368159,1.1167305785181902,1,0,0,0,SELL
476,407,202408270520,1.11705,1.11693,1.11701,1.11696,440,m5,1,,,1.116953120301221,1.1167415362242528,1,0,0,0,SELL
477,408,202408270525,1.1170200000000001,1.11694,1.11697,1.11701,536,m5,1,,,1.1169561893373627,1.1167504955887095,1,0,0,0,SELL
478,409,202408270530,1.11704,1.11687,1.1170200000000001,1.11697,560,m5,1,,,1.116967791276024,1.1167610643899477,1,0,0,0,SELL
479,69,202408270530,1.11705,1.11647,1.11667,1.11697,5124,m30,1,,,1.11671289183928,1.1168677489391765,1,0,0,0,SELL
480,410,202408270535,1.11705,1.11674,1.1168,1.1170200000000001,810,m5,1,,,1.1169372837712923,1.116762591276727,1,0,0,0,SELL
481,411,202408270540,1.11681,1.11663,1.11666,1.1168,850,m5,1,,,1.1168868685401483,1.1167585680891248,1,0,0,0,SELL
482,412,202408270545,1.1167,1.11648,1.11667,1.11666,1142,m5,1,,,1.1168474378964852,1.1167550948304958,1,0,0,0,SELL
483,413,202408270550,1.11669,1.11647,1.11653,1.11667,862,m5,1,1.0,,1.1167897219153058,1.116746267581675,-1,1,0,0,SELL
484,414,202408270555,1.11676,1.11648,1.11667,1.11653,900,m5,1,,,1.1167679542943412,1.1167432766959349,0,1,0,0,SELL
485,70,202408270600,1.11714,1.1165,1.11687,1.11667,8868,m30,1,,,1.1167414569779537,1.1168678426915415,1,0,0,0,SELL
486,415,202408270600,1.11669,1.1165,1.11655,1.11667,1464,m5,1,,,1.1167283262408247,1.1167356972172142,0,1,0,0,SELL
487,416,202408270605,1.11689,1.1165,1.11681,1.11655,1646,m5,1,,,1.1167431760152204,1.1167386110519988,0,1,0,0,SELL
488,417,202408270610,1.11685,1.1166399999999999,1.1167,1.11681,1570,m5,1,,,1.116735325830635,1.116737096893014,0,1,0,0,SELL
489,418,202408270615,1.117,1.11659,1.11699,1.1167,1678,m5,1,,1.0,1.1167816302250648,1.1167470146624363,1,-1,0,0,SELL
490,419,202408270620,1.11714,1.11668,1.1167,1.11699,1074,m5,1,,,1.1167667883659622,1.1167451709500908,1,0,0,0,SELL
491,420,202408270625,1.1169,1.11657,1.11687,1.1167,1436,m5,1,,,1.1167855541176053,1.1167500662071872,1,0,0,0,SELL
492,421,202408270630,1.11689,1.1167200000000002,1.11677,1.11687,1288,m5,1,,,1.1167827260962226,1.116750847924589,1,0,0,0,SELL
493,71,202408270630,1.1169200000000001,1.1161299999999998,1.11617,1.11687,7260,m30,1,1.0,,1.116637555654051,1.116838849405232,-1,1,0,0,BUY
494,422,202408270635,1.1169200000000001,1.11661,1.11671,1.11677,1338,m5,1,,,1.1167695031696367,1.1167492460451214,1,0,0,0,BUY
495,423,202408270640,1.11675,1.1164,1.1164100000000001,1.11671,1228,m5,1,,,1.1167041389569754,1.116735942278074,1,0,0,0,BUY
496,424,202408270645,1.1166,1.1164,1.11648,1.1164100000000001,932,m5,1,,,1.1166633864193436,1.1167259053255778,1,0,0,0,BUY
497,425,202408270650,1.11665,1.11639,1.1166200000000002,1.11648,1058,m5,1,,,1.116655497979463,1.1167217521753907,1,0,0,0,BUY
498,426,202408270655,1.1166200000000002,1.1161299999999998,1.11617,1.1166200000000002,1416,m5,1,1.0,,1.1165672256195605,1.1167001148343545,-1,1,0,1,BUY
499,427,202408270700,1.1168799999999999,1.11615,1.1165,1.11617,2452,m5,1,,,1.1165550027796405,1.1166922671935038,0,1,0,0,BUY
500,72,202408270700,1.11727,1.11615,1.11674,1.11617,13888,m30,1,,,1.1166561819068632,1.1168347520590194,0,1,0,0,BUY
501,428,202408270705,1.1168200000000001,1.1164399999999999,1.11661,1.1165,2556,m5,1,,,1.1165650022742513,1.1166890410289392,0,1,0,0,BUY
502,429,202408270710,1.11684,1.11645,1.11676,1.11661,2224,m5,1,,,1.1166004564062055,1.1166918237337806,0,1,0,0,BUY
503,430,202408270715,1.11713,1.11674,1.11709,1.11676,2260,m5,1,,,1.1166894643323502,1.116707438489826,0,1,0,0,BUY
504,431,202408270720,1.11727,1.11694,1.1172,1.11709,2088,m5,1,,1.0,1.1167822889991956,1.1167267546280828,1,-1,0,0,BUY
505,432,202408270725,1.11724,1.1166200000000002,1.11674,1.1172,2308,m5,1,,,1.116774600090251,1.116727274054448,1,0,0,0,BUY
506,433,202408270730,1.11704,1.11666,1.11673,1.11674,2538,m5,1,,,1.116766490982933,1.1167273809542766,1,0,0,0,BUY
507,73,202408270730,1.11704,1.11636,1.1164,1.11674,12764,m30,1,,,1.1166096033617825,1.116816771598404,0,1,0,0,BUY
508,434,202408270735,1.11674,1.11636,1.11643,1.11673,2522,m5,1,,,1.1167053108042178,1.1167157189557468,1,0,0,0,BUY
509,435,202408270740,1.11661,1.1164100000000001,1.11645,1.11643,2268,m5,1,,,1.1166588906579964,1.1167052986042638,1,0,0,0,BUY
510,436,202408270745,1.11668,1.1164,1.1166,1.11645,1830,m5,1,,,1.1166481832656334,1.1167011692471285,1,0,0,0,BUY
511,437,202408270750,1.11684,1.11655,1.11669,1.1166,1950,m5,1,,,1.1166557863082456,1.1167007312374262,1,0,0,0,BUY
512,438,202408270755,1.11678,1.11637,1.1164,1.11669,1656,m5,1,1.0,,1.1166092797067464,1.116688937855288,-1,1,0,1,BUY
513,439,202408270800,1.11657,1.1162,1.11657,1.1164,2320,m5,1,,,1.1166021379418831,1.1166842736255629,0,1,0,0,BUY
514,74,202408270800,1.1173600000000001,1.1162,1.11721,1.1164,11610,m30,1,,1.0,1.1167187664186675,1.1168329999593534,1,-1,0,0,SELL
515,440,202408270805,1.117,1.11656,1.11696,1.11657,2170,m5,1,,,1.1166672037706318,1.1166950864247958,0,1,0,0,SELL
516,441,202408270810,1.11705,1.11675,1.1168200000000001,1.11696,1686,m5,1,,,1.116694984903244,1.1166999849964752,0,1,0,0,SELL
517,442,202408270815,1.1171200000000001,1.11677,1.1170799999999999,1.1168200000000001,1596,m5,1,,,1.1167649876481092,1.1167148875459325,0,1,0,0,SELL
518,443,202408270820,1.11725,1.11694,1.11723,1.1170799999999999,1536,m5,1,,,1.1168495353484529,1.1167350880347175,0,1,0,0,SELL
519,444,202408270825,1.1173600000000001,1.1171,1.11721,1.11723,2302,m5,1,,,1.116915074376007,1.1167537120337017,0,1,0,0,SELL
520,445,202408270830,1.11739,1.1171,1.11715,1.11721,1612,m5,1,,,1.1169577881258241,1.116769252738539,0,1,0,0,SELL
521,75,202408270830,1.11739,1.11665,1.11667,1.11721,9380,m30,1,,,1.1167098997949816,1.1168262868115686,1,0,0,0,SELL
522,446,202408270835,1.11739,1.11707,1.1172799999999998,1.11715,1386,m5,1,,,1.1170163721029471,1.1167892820432537,0,1,0,0,SELL
523,447,202408270840,1.1173799999999998,1.11705,1.1173,1.1172799999999998,1798,m5,1,,1.0,1.1170679408115018,1.1168093101987495,1,-1,0,0,SELL
524,448,202408270845,1.1173600000000001,1.1171799999999998,1.11729,1.1173,1214,m5,1,,,1.1171083152094108,1.1168281607794888,1,0,0,0,SELL
525,449,202408270850,1.11734,1.11683,1.11703,1.11729,1518,m5,1,,,1.117094076080427,1.1168360760431584,1,0,0,0,SELL
526,450,202408270855,1.11714,1.11665,1.11667,1.11703,1852,m5,1,1.0,,1.1170169713385314,1.116829563257057,-1,1,0,0,SELL
527,451,202408270900,1.11711,1.11661,1.1170799999999999,1.11667,1900,m5,1,,,1.117028431095162,1.116839384305938,0,1,0,0,SELL
528,76,202408270900,1.1178700000000001,1.11661,1.1171200000000001,1.11667,11492,m30,1,,,1.1167844634831412,1.1168383596045426,1,0,0,0,SELL
529,452,202408270905,1.11727,1.11707,1.11723,1.1170799999999999,1876,m5,1,,,1.1170650799869508,1.1168547025686566,0,1,0,0,SELL
530,453,202408270910,1.11734,1.11714,1.11734,1.11723,1686,m5,1,,,1.1171150654438688,1.1168737338407202,0,1,0,0,SELL
531,454,202408270915,1.1178700000000001,1.11729,1.11778,1.11734,2266,m5,1,,1.0,1.1172359626358923,1.1169092736905455,1,-1,0,0,SELL
532,455,202408270920,1.11778,1.11701,1.11703,1.11778,2002,m5,1,,,1.117198514883912,1.116914008055679,1,0,0,0,SELL
533,456,202408270925,1.11723,1.11693,1.1171200000000001,1.11703,1762,m5,1,,,1.1171842394504736,1.1169220861712352,1,0,0,0,SELL
534,457,202408270930,1.11745,1.1171200000000001,1.1173799999999998,1.1171200000000001,2162,m5,1,,,1.1172198322776603,1.116940043576483,1,0,0,0,SELL
535,77,202408270930,1.11745,1.11679,1.1168200000000001,1.1171200000000001,8794,m30,1,,,1.116790924669054,1.11683760637333,1,0,0,0,SELL
536,458,202408270935,1.11741,1.11706,1.11715,1.1173799999999998,1504,m5,1,,,1.1172071354999038,1.1169482771618062,1,0,0,0,SELL
537,459,202408270940,1.11722,1.11711,1.11721,1.11715,1404,m5,1,,,1.1172076563181033,1.116958540802624,1,0,0,0,SELL
538,460,202408270945,1.11722,1.1169200000000001,1.11699,1.11721,1402,m5,1,,,1.1171680824420844,1.1169597744966508,1,0,0,0,SELL
539,461,202408270950,1.1171799999999998,1.1169,1.11701,1.11699,1238,m5,1,,,1.1171393401798873,1.116961744124252,1,0,0,0,SELL
540,462,202408270955,1.1171,1.11679,1.1168200000000001,1.11701,1084,m5,1,,,1.1170812783289985,1.116956185531094,1,0,0,0,SELL
541,463,202408271000,1.11691,1.11665,1.11677,1.1168200000000001,1432,m5,1,,,1.1170246822691805,1.1169488841376545,1,0,0,0,SELL
542,78,202408271000,1.11699,1.11636,1.11636,1.1168200000000001,9078,m30,1,,,1.1167125747190123,1.1168180472510083,1,0,0,0,SELL
543,464,202408271005,1.11699,1.11676,1.1169799999999999,1.11677,1766,m5,1,,,1.1170165582202387,1.1169501043675605,1,0,0,0,SELL
544,465,202408271010,1.1169799999999999,1.11661,1.1166399999999999,1.1169799999999999,1766,m5,1,,,1.1169480930892863,1.1169379434118722,1,0,0,0,SELL
545,466,202408271015,1.1169,1.1166,1.11676,1.1166399999999999,1326,m5,1,,,1.11691389434578,1.1169309652388038,1,0,0,0,SELL
546,467,202408271020,1.11683,1.1166200000000002,1.1166200000000002,1.11676,1164,m5,1,,,1.1168604590101836,1.1169187705234664,1,0,0,0,SELL
547,468,202408271025,1.1168,1.11636,1.11636,1.1166200000000002,1624,m5,1,,,1.1167694664628776,1.116896857953763,1,0,0,0,SELL
548,469,202408271030,1.11639,1.1162100000000001,1.11634,1.11636,2166,m5,1,,,1.1166913816514452,1.1168750203867996,1,0,0,0,SELL
549,79,202408271030,1.11667,1.11617,1.1166,1.11636,9330,m30,1,,,1.1166921065861002,1.1168091331761176,1,0,0,0,SELL
550,470,202408271035,1.1164100000000001,1.11617,1.1162100000000001,1.11634,1742,m5,1,1.0,,1.1166038577148187,1.1168489411557738,-1,1,0,0,SELL
551,471,202408271040,1.11649,1.1162100000000001,1.11637,1.1162100000000001,1262,m5,1,,,1.116561338130306,1.1168301591495466,0,1,0,0,SELL
552,472,202408271045,1.1166399999999999,1.1163100000000001,1.11661,1.11637,1338,m5,1,,,1.1165701857429775,1.1168215254573552,0,1,0,0,SELL
553,473,202408271050,1.11667,1.11643,1.11647,1.11661,1434,m5,1,,,1.1165519701533455,1.116807740145222,0,1,0,0,SELL
554,474,202408271055,1.1166200000000002,1.11643,1.1166,1.11647,1388,m5,1,,,1.1165607028527371,1.1167995934728143,0,1,0,0,SELL
555,475,202408271100,1.11676,1.11642,1.11649,1.1166,1480,m5,1,,,1.1165478477886033,1.1167874525522468,0,1,0,0,SELL
556,80,202408271100,1.11696,1.11625,1.11696,1.1166,7850,m30,1,,,1.1167408144837867,1.1168152905653188,1,0,0,0,SELL
557,476,202408271105,1.11659,1.11625,1.1164100000000001,1.11649,1446,m5,1,,,1.1165227845543118,1.1167726504912978,0,1,0,0,SELL
558,477,202408271110,1.11661,1.11638,1.1166,1.1164100000000001,1410,m5,1,,,1.1165368237262552,1.1167658798837623,0,1,0,0,SELL
559,478,202408271115,1.11669,1.11648,1.11663,1.1166,1454,m5,1,,,1.116553764866936,1.1167605512608445,0,1,0,0,SELL
560,479,202408271120,1.11676,1.1165399999999999,1.11675,1.11663,1106,m5,1,,,1.1165894439820387,1.1167601374859073,0,1,0,0,SELL
561,480,202408271125,1.11696,1.11671,1.11696,1.11675,954,m5,1,,1.0,1.116656817803486,1.1167679752315924,1,-1,1,0,SELL
562,481,202408271130,1.11697,1.11671,1.11677,1.11696,1180,m5,1,,,1.1166773963846706,1.1167680546342753,1,0,0,0,SELL
563,81,202408271130,1.11697,1.11605,1.11605,1.11696,8828,m30,1,,,1.116615211841403,1.116784106273232,1,0,0,0,SELL
564,482,202408271135,1.11696,1.11645,1.11657,1.11677,1500,m5,1,,,1.116657869769276,1.1167602877858407,1,0,0,0,SELL
565,483,202408271140,1.11665,1.1163100000000001,1.11647,1.11657,1824,m5,1,,,1.1166237116294075,1.1167489039510576,1,0,0,0,SELL
566,484,202408271145,1.11666,1.11642,1.11649,1.11647,1670,m5,1,,,1.1165994004240607,1.1167387508548996,1,0,0,0,SELL
567,485,202408271150,1.11655,1.11636,1.11638,1.11649,1396,m5,1,,,1.1165595094378675,1.1167246821938723,1,0,0,0,SELL
568,486,202408271155,1.11639,1.11605,1.11605,1.11638,1258,m5,1,,,1.1164668713582555,1.116698224068531,1,0,0,0,SELL
569,487,202408271200,1.11645,1.11594,1.1163,1.11605,1966,m5,1,,,1.1164365311112998,1.1166826074383407,1,0,0,0,SELL
570,82,202408271200,1.11647,1.11534,1.1154700000000002,1.11605,11800,m30,1,1.0,,1.116406991494439,1.1167306406145898,-1,1,0,0,BUY
571,488,202408271205,1.11647,1.11614,1.1162,1.1163,2566,m5,1,,,1.1163935254547,1.1166636816563844,1,0,0,0,BUY
572,489,202408271210,1.1163100000000001,1.1158700000000001,1.11591,1.1162,1654,m5,1,,,1.1163056117356636,1.1166341255129062,1,0,0,0,BUY
573,490,202408271215,1.11596,1.1154899999999999,1.11561,1.11591,1718,m5,1,,,1.116179136874634,1.116593963727968,1,0,0,0,BUY
574,491,202408271220,1.1156700000000002,1.11535,1.1154600000000001,1.11561,2062,m5,1,,,1.1160483847156095,1.1165494945620391,1,0,0,0,BUY
575,492,202408271225,1.1156,1.11534,1.1154700000000002,1.1154600000000001,1834,m5,1,,,1.115943223858226,1.1165071614418445,1,0,0,0,BUY
576,83,202408271230,1.11609,1.1149799999999999,1.11585,1.1154700000000002,14612,m30,1,,,1.1163057203087916,1.1166948635185838,0,1,0,0,BUY
577,493,202408271230,1.1154899999999999,1.1149799999999999,1.11523,1.1154700000000002,2632,m5,1,1.0,,1.115813546793094,1.1164570766792885,-1,1,0,0,BUY
578,494,202408271235,1.1157700000000002,1.11514,1.11575,1.11523,2104,m5,1,,,1.1158019928307132,1.1164293481819916,0,1,0,0,BUY
579,495,202408271240,1.11584,1.11543,1.11554,1.11575,2880,m5,1,,,1.1157543577705835,1.1163944717826135,0,1,0,0,BUY
580,496,202408271245,1.11561,1.11531,1.1155700000000002,1.11554,2774,m5,1,,,1.1157208381759325,1.1163621395557697,0,1,0,0,BUY
581,497,202408271250,1.1160299999999999,1.11551,1.11592,1.1155700000000002,2222,m5,1,,,1.1157570494166722,1.1163448007496222,0,1,0,0,BUY
582,498,202408271255,1.11609,1.11579,1.11585,1.11592,2000,m5,1,,,1.1157739495227317,1.1163253967986149,0,1,0,0,BUY
