,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
185,202507031815,1.17565,1.17498,1.17514,1.17563,879,m15,1,,,1.1762853715507628,1.1770184991015524,1.1778486411767948,0,0
186,202507031830,1.1754499999999999,1.17498,1.17502,1.17514,1048,m15,1,,,1.1762037343634246,1.1769400823846699,1.1777912657482865,0,0
187,202507031845,1.17523,1.17478,1.17489,1.17502,1231,m15,1,,,1.1761189770036296,1.1768596434321736,1.1777324455590246,0,0
188,202507031900,1.17489,1.17443,1.17466,1.17489,1207,m15,1,1.0,,1.1760248491390863,1.176773337996359,1.1776701842615673,0,-1
189,202507031915,1.17502,1.17466,1.17499,1.17466,571,m15,1,,,1.1759580844688744,1.1767033681919574,1.1776158970120485,0,0
190,202507031930,1.1750099999999999,1.17483,1.17492,1.17499,907,m15,1,,,1.1758911110806196,1.1766333985753095,1.1775613162286456,0,0
191,202507031945,1.17525,1.17476,1.17477,1.17492,967,m15,1,,,1.1758187811347414,1.1765602903818009,1.1775048286743945,0,0
192,202507032000,1.17513,1.17463,1.17472,1.17477,1811,m15,1,,,1.1757478918470579,1.1764880901176593,1.1774484969071852,0,0
193,202507032015,1.17539,1.17472,1.17532,1.17472,797,m15,1,,,1.17572028585506,1.1764422631390632,1.1774054598170984,0,0
194,202507032030,1.17598,1.1753,1.17561,1.17532,724,m15,1,,,1.175713170622599,1.1764096120045013,1.1773691717122385,0,0
195,202507032045,1.17579,1.17555,1.17566,1.17561,1254,m15,1,,,1.175709740252632,1.1763802038903397,1.1773346417041977,0,0
196,202507032100,1.17587,1.17527,1.17539,1.17566,185,m15,1,,,1.1756891118086277,1.1763413576877433,1.1772953702890705,0,0
197,202507032115,1.17539,1.17513,1.17527,1.17539,134,m15,1,,,1.1756620722873081,1.1762993284033574,1.1772544846418276,0,0
